"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"TSTD1"	0	0.564178352747985	0.681	0.424	0	"luminal2"	"TSTD1"
"MUC1"	0	0.563161474226029	0.469	0.153	0	"luminal2"	"MUC1"
"SERPINA3"	0	0.56206740639845	0.228	0.075	0	"luminal2"	"SERPINA3"
"GPRC5A"	0	0.560989954983572	0.408	0.105	0	"luminal2"	"GPRC5A"
"NINJ1"	0	0.557767332169853	0.505	0.175	0	"luminal2"	"NINJ1"
"COX6C"	0	0.556026667134118	0.923	0.795	0	"luminal2"	"COX6C"
"ABRACL"	0	0.554193107528749	0.587	0.273	0	"luminal2"	"ABRACL"
"HMGB3"	0	0.552041801077742	0.207	0.052	0	"luminal2"	"HMGB3"
"LRRFIP1"	0	0.546210272910566	0.775	0.478	0	"luminal2"	"LRRFIP1"
"TMEM45B"	0	0.545416020527404	0.331	0.017	0	"luminal2"	"TMEM45B"
"FBP1"	0	0.542731701655553	0.333	0.012	0	"luminal2"	"FBP1"
"SOCS2"	0	0.542088565838875	0.298	0.058	0	"luminal2"	"SOCS2"
"FASN"	0	0.54179776474191	0.319	0.109	0	"luminal2"	"FASN"
"PTHLH"	0	0.536051520420916	0.175	0.03	0	"luminal2"	"PTHLH"
"MYL12B"	0	0.530041662266604	0.962	0.935	0	"luminal2"	"MYL12B"
"ACADSB"	0	0.528167796729744	0.348	0.026	0	"luminal2"	"ACADSB"
"ARHGDIB"	0	0.523579487410858	0.461	0.177	0	"luminal2"	"ARHGDIB"
"IDH2"	0	0.523280065324122	0.562	0.283	0	"luminal2"	"IDH2"
"GNAS"	0	0.510712834384945	0.739	0.496	0	"luminal2"	"GNAS"
"TFPI2"	0	0.508198885475515	0.143	0.04	0	"luminal2"	"TFPI2"
"GSTK1"	0	0.50806713804118	0.605	0.296	0	"luminal2"	"GSTK1"
"NTN4"	0	0.506277888616492	0.412	0.108	0	"luminal2"	"NTN4"
"DHCR24"	0	0.505379739895034	0.437	0.131	0	"luminal2"	"DHCR24"
"TM4SF18"	0	0.504347177326074	0.281	0.034	0	"luminal2"	"TM4SF18"
"MEAF6"	0	0.498881995892373	0.699	0.404	0	"luminal2"	"MEAF6"
"KIAA1324"	0	0.498476964940646	0.33	0.06	0	"luminal2"	"KIAA1324"
"ATP1B11"	0	0.496658429112949	0.71	0.476	0	"luminal2"	"ATP1B1"
"MGP1"	0	0.494940786197936	0.905	0.622	0	"luminal2"	"MGP"
"BTG1"	0	0.494768726287002	0.799	0.576	0	"luminal2"	"BTG1"
"SPINT2"	0	0.494709008353692	0.948	0.861	0	"luminal2"	"SPINT2"
"GPX4"	0	0.494153555943269	0.931	0.786	0	"luminal2"	"GPX4"
"PTP4A2"	0	0.492935411750764	0.689	0.449	0	"luminal2"	"PTP4A2"
"CP"	0	0.489709276013012	0.15	0.017	0	"luminal2"	"CP"
"TFAP2B"	0	0.48689644981542	0.289	0.044	0	"luminal2"	"TFAP2B"
"RPS27L"	0	0.482939700755019	0.806	0.615	0	"luminal2"	"RPS27L"
"EVL"	0	0.480969137927545	0.272	0.054	0	"luminal2"	"EVL"
"PDK4"	0	0.478530793176926	0.304	0.116	0	"luminal2"	"PDK4"
"HNMT"	0	0.477025098294285	0.371	0.087	0	"luminal2"	"HNMT"
"SLC26A3"	0	0.476818931568114	0.117	0.002	0	"luminal2"	"SLC26A3"
"OCIAD2"	0	0.474067688063854	0.642	0.385	0	"luminal2"	"OCIAD2"
"FAM213A"	0	0.472737531854138	0.452	0.131	0	"luminal2"	"FAM213A"
"CD164"	0	0.469116930247019	0.783	0.558	0	"luminal2"	"CD164"
"IRX3"	0	0.468562708764839	0.373	0.167	0	"luminal2"	"IRX3"
"STOM"	0	0.468513424592499	0.5	0.312	0	"luminal2"	"STOM"
"TMEM230"	0	0.468393215278559	0.601	0.299	0	"luminal2"	"TMEM230"
"HACD3"	0	0.466866190884054	0.44	0.183	0	"luminal2"	"HACD3"
"DBI1"	0	0.463744036598981	0.794	0.616	0	"luminal2"	"DBI"
"CRIP1"	0	0.463001731977358	0.193	0.027	0	"luminal2"	"CRIP1"
"STARD10"	0	0.459763884456109	0.436	0.171	0	"luminal2"	"STARD10"
"CHMP4B"	0	0.457928378389645	0.803	0.573	0	"luminal2"	"CHMP4B"
"CYP4X1"	0	0.457921468928802	0.161	0.007	0	"luminal2"	"CYP4X1"
"AC097059.1"	0	0.457676090716718	0.189	0.015	0	"luminal2"	"AC097059.1"
"BNIP3L"	0	0.457469513307449	0.628	0.355	0	"luminal2"	"BNIP3L"
"UBB"	0	0.456603772460277	0.895	0.746	0	"luminal2"	"UBB"
"FXYD31"	0	0.455086195007363	0.768	0.446	0	"luminal2"	"FXYD3"
"TCEAL4"	0	0.454295903263607	0.659	0.509	0	"luminal2"	"TCEAL4"
"RASEF"	0	0.453817445420109	0.332	0.028	0	"luminal2"	"RASEF"
"IFITM2"	0	0.453558030570338	0.592	0.375	0	"luminal2"	"IFITM2"
"SARAF"	0	0.449974399997171	0.822	0.612	0	"luminal2"	"SARAF"
"TTC39A"	0	0.449220839456387	0.309	0.011	0	"luminal2"	"TTC39A"
"IDI1"	0	0.448246368135648	0.377	0.215	0	"luminal2"	"IDI1"
"PEBP1"	0	0.447581311370765	0.881	0.729	0	"luminal2"	"PEBP1"
"PDLIM1"	0	0.445954284526967	0.742	0.54	0	"luminal2"	"PDLIM1"
"ERO1A"	0	0.445605541211296	0.449	0.234	0	"luminal2"	"ERO1A"
"IL6ST"	0	0.44439942269243	0.509	0.288	0	"luminal2"	"IL6ST"
"ZG16B"	0	0.441391632276748	0.426	0.115	0	"luminal2"	"ZG16B"
"SUB1"	0	0.440214516684614	0.878	0.783	0	"luminal2"	"SUB1"
"PRLR"	0	0.439210873648434	0.28	0.031	0	"luminal2"	"PRLR"
"CDH1"	0	0.438993439297828	0.51	0.194	0	"luminal2"	"CDH1"
"LYPD6B"	0	0.438776395367274	0.314	0.022	0	"luminal2"	"LYPD6B"
"UGCG"	0	0.435681891142869	0.413	0.163	0	"luminal2"	"UGCG"
"TMSB10"	0	0.434428629056253	0.988	0.974	0	"luminal2"	"TMSB10"
"ERBB3"	0	0.43294973010955	0.425	0.145	0	"luminal2"	"ERBB3"
"DCXR"	0	0.432530974346406	0.523	0.33	0	"luminal2"	"DCXR"
"SCUBE2"	0	0.432264623813899	0.159	0.005	0	"luminal2"	"SCUBE2"
"ISG201"	0	0.431894180051822	0.461	0.228	0	"luminal2"	"ISG20"
"WSB1"	0	0.431721292844135	0.642	0.402	0	"luminal2"	"WSB1"
"IL20RA"	0	0.429834647968002	0.261	0.045	0	"luminal2"	"IL20RA"
"HSBP1"	0	0.428269863800197	0.854	0.678	0	"luminal2"	"HSBP1"
"PRDX2"	0	0.427878412868888	0.739	0.525	0	"luminal2"	"PRDX2"
"ECH1"	0	0.427224087653744	0.579	0.335	0	"luminal2"	"ECH1"
"S100P"	0	0.426718938555211	0.18	0.051	0	"luminal2"	"S100P"
"DUSP5"	0	0.426714080368925	0.296	0.063	0	"luminal2"	"DUSP5"
"RBM47"	0	0.425143449587279	0.431	0.156	0	"luminal2"	"RBM47"
"SCARB2"	0	0.424962682139716	0.482	0.177	0	"luminal2"	"SCARB2"
"DYNLT3"	0	0.424933819001323	0.491	0.214	0	"luminal2"	"DYNLT3"
"NECTIN2"	0	0.423828748743418	0.645	0.35	0	"luminal2"	"NECTIN2"
"JPT1"	0	0.422788548429294	0.563	0.356	0	"luminal2"	"JPT1"
"SRI"	0	0.419814825494513	0.757	0.585	0	"luminal2"	"SRI"
"AFF3"	0	0.41403867778007	0.214	0.007	0	"luminal2"	"AFF3"
"MAL2"	0	0.412131467769923	0.512	0.222	0	"luminal2"	"MAL2"
"SLC9A3R1"	0	0.411405172641331	0.404	0.172	0	"luminal2"	"SLC9A3R1"
"BLVRB"	0	0.408393862063592	0.689	0.507	0	"luminal2"	"BLVRB"
"CHPT11"	0	0.405725928361614	0.401	0.261	0	"luminal2"	"CHPT1"
"CD47"	0	0.403821159546897	0.593	0.397	0	"luminal2"	"CD47"
"PRDX3"	0	0.402243336756978	0.61	0.364	0	"luminal2"	"PRDX3"
"PRR13"	0	0.400764538182746	0.717	0.475	0	"luminal2"	"PRR13"
"VTCN1"	0	0.400373645899127	0.232	0.059	0	"luminal2"	"VTCN1"
"SVIP"	0	0.399171050596073	0.478	0.217	0	"luminal2"	"SVIP"
"TMEM219"	0	0.398485589562422	0.615	0.36	0	"luminal2"	"TMEM219"
"MYBPC1"	0	0.398208795453358	0.152	0.015	0	"luminal2"	"MYBPC1"
"TMBIM4"	0	0.396518280528282	0.625	0.41	0	"luminal2"	"TMBIM4"
"SELENOP"	0	0.395928151761188	0.494	0.333	0	"luminal2"	"SELENOP"
"KTN1"	0	0.393522299647968	0.858	0.734	0	"luminal2"	"KTN1"
"DYNLT1"	0	0.392703408130763	0.801	0.63	0	"luminal2"	"DYNLT1"
"SELENOW"	0	0.392526469454609	0.664	0.423	0	"luminal2"	"SELENOW"
"TPBG"	0	0.39220144128162	0.441	0.199	0	"luminal2"	"TPBG"
"BAMBI"	0	0.391308071179164	0.221	0.072	0	"luminal2"	"BAMBI"
"COA3"	0	0.391120707726441	0.529	0.282	0	"luminal2"	"COA3"
"SLC44A4"	0	0.390787192571116	0.308	0.009	0	"luminal2"	"SLC44A4"
"CD9"	0	0.390261261292502	0.877	0.751	0	"luminal2"	"CD9"
"ATP5MC21"	0	0.389880449990549	0.913	0.753	0	"luminal2"	"ATP5MC2"
"EGOT"	0	0.389559514530536	0.218	0.031	0	"luminal2"	"EGOT"
"VMP1"	0	0.389450129502382	0.829	0.674	0	"luminal2"	"VMP1"
"SGK3"	0	0.387654170201936	0.212	0.052	0	"luminal2"	"SGK3"
"FLNB"	0	0.387512817890285	0.402	0.144	0	"luminal2"	"FLNB"
"HIGD1A"	0	0.386879025640285	0.591	0.405	0	"luminal2"	"HIGD1A"
"ANXA6"	0	0.38655548974901	0.402	0.126	0	"luminal2"	"ANXA6"
"REEP6"	0	0.386531815158711	0.294	0.037	0	"luminal2"	"REEP6"
"NFIA"	0	0.385378068616783	0.339	0.118	0	"luminal2"	"NFIA"
"HMGN1"	0	0.384830457275892	0.921	0.789	0	"luminal2"	"HMGN1"
"C4orf3"	0	0.384180595650759	0.753	0.606	0	"luminal2"	"C4orf3"
"CD46"	0	0.384007835283789	0.507	0.231	0	"luminal2"	"CD46"
"QSOX1"	0	0.382831948017781	0.437	0.179	0	"luminal2"	"QSOX1"
"ATP6V1G1"	0	0.382694921583129	0.938	0.848	0	"luminal2"	"ATP6V1G1"
"IER2"	0	0.381628938211818	0.707	0.56	0	"luminal2"	"IER2"
"RNASET2"	0	0.380961954512856	0.259	0.053	0	"luminal2"	"RNASET2"
"TTC3"	0	0.380900565148677	0.485	0.262	0	"luminal2"	"TTC3"
"SC5D"	0	0.380584258743996	0.321	0.078	0	"luminal2"	"SC5D"
"PGM2L1"	0	0.380332476004583	0.351	0.107	0	"luminal2"	"PGM2L1"
"TRAFD1"	0	0.380179587206498	0.298	0.062	0	"luminal2"	"TRAFD1"
"BAG1"	0	0.378514781725812	0.72	0.526	0	"luminal2"	"BAG1"
"EZR"	0	0.376097110794548	0.617	0.38	0	"luminal2"	"EZR"
"ERBB2"	0	0.375397588998522	0.354	0.12	0	"luminal2"	"ERBB2"
"DNAJC15"	0	0.375070897852622	0.528	0.276	0	"luminal2"	"DNAJC15"
"BCAS4"	0	0.374144806647569	0.294	0.029	0	"luminal2"	"BCAS4"
"ANXA2"	0	0.373076207280411	0.962	0.932	0	"luminal2"	"ANXA2"
"TP53TG1"	0	0.370778671550683	0.332	0.077	0	"luminal2"	"TP53TG1"
"NAMPT"	0	0.370555718147928	0.674	0.512	0	"luminal2"	"NAMPT"
"NOVA1"	0	0.369504961776511	0.21	0.037	0	"luminal2"	"NOVA1"
"C3orf14"	0	0.369098179045624	0.36	0.143	0	"luminal2"	"C3orf14"
"SLC7A2"	0	0.367635471095564	0.257	0.024	0	"luminal2"	"SLC7A2"
"CETN2"	0	0.366652546974233	0.443	0.189	0	"luminal2"	"CETN2"
"TMBIM6"	0	0.36652163675611	0.933	0.841	0	"luminal2"	"TMBIM6"
"EREG"	0	0.366321492586901	0.114	0.004	0	"luminal2"	"EREG"
"FILIP1L"	0	0.366100426099137	0.205	0.012	0	"luminal2"	"FILIP1L"
"GPR160"	0	0.365536037634846	0.256	0.014	0	"luminal2"	"GPR160"
"SNRPN"	0	0.364225757460404	0.513	0.251	0	"luminal2"	"SNRPN"
"PBX1"	0	0.363869551270256	0.311	0.111	0	"luminal2"	"PBX1"
"CCND1"	0	0.363486349055327	0.313	0.109	0	"luminal2"	"CCND1"
"GSN"	0	0.36101858428513	0.656	0.435	0	"luminal2"	"GSN"
"MXD1"	0	0.360295380284686	0.266	0.112	0	"luminal2"	"MXD1"
"ARL6IP1"	0	0.35945416479781	0.62	0.391	0	"luminal2"	"ARL6IP1"
"MAP3K1"	0	0.359336054329732	0.284	0.053	0	"luminal2"	"MAP3K1"
"BSPRY"	0	0.35920554304728	0.352	0.099	0	"luminal2"	"BSPRY"
"PET100"	0	0.355914775974968	0.61	0.408	0	"luminal2"	"PET100"
"SERINC2"	0	0.355787603663445	0.667	0.468	0	"luminal2"	"SERINC2"
"SELENOH"	0	0.355754190029979	0.707	0.505	0	"luminal2"	"SELENOH"
"RHOC"	0	0.355353845878386	0.786	0.618	0	"luminal2"	"RHOC"
"NDUFB4"	0	0.354957217387675	0.857	0.698	0	"luminal2"	"NDUFB4"
"PSENEN"	0	0.354613521829013	0.562	0.31	0	"luminal2"	"PSENEN"
"TMCO3"	0	0.354586581504348	0.416	0.153	0	"luminal2"	"TMCO3"
"TECR"	0	0.354131133463219	0.552	0.348	0	"luminal2"	"TECR"
"FAM107B"	0	0.35157757935395	0.326	0.124	0	"luminal2"	"FAM107B"
"CAPN8"	0	0.351296879135961	0.26	0.006	0	"luminal2"	"CAPN8"
"PI15"	0	0.350908502127058	0.106	0.012	0	"luminal2"	"PI15"
"DUSP10"	0	0.349994799523791	0.284	0.064	0	"luminal2"	"DUSP10"
"FAM102A"	0	0.349965873272469	0.388	0.164	0	"luminal2"	"FAM102A"
"TMCO1"	0	0.348893136027883	0.645	0.43	0	"luminal2"	"TMCO1"
"SLC44A1"	0	0.348265813901525	0.276	0.088	0	"luminal2"	"SLC44A1"
"TBC1D9"	0	0.347180058681854	0.341	0.129	0	"luminal2"	"TBC1D9"
"VSIG2"	0	0.346822425577725	0.243	0.018	0	"luminal2"	"VSIG2"
"TRPS1"	0	0.345794867739364	0.403	0.253	0	"luminal2"	"TRPS1"
"NDUFB2"	0	0.345592085098838	0.739	0.567	0	"luminal2"	"NDUFB2"
"GLUD1"	0	0.345369202660878	0.419	0.191	0	"luminal2"	"GLUD1"
"RHOBTB3"	0	0.344314343823144	0.249	0.02	0	"luminal2"	"RHOBTB3"
"RERG"	0	0.343189084702413	0.278	0.095	0	"luminal2"	"RERG"
"PLGRKT"	0	0.342311686850006	0.389	0.142	0	"luminal2"	"PLGRKT"
"NDUFB1"	0	0.342063820228749	0.631	0.453	0	"luminal2"	"NDUFB1"
"DSTN"	0	0.339703120902727	0.978	0.946	0	"luminal2"	"DSTN"
"H3F3A"	0	0.339313884595588	0.959	0.91	0	"luminal2"	"H3F3A"
"TSPAN6"	0	0.339156679951352	0.287	0.095	0	"luminal2"	"TSPAN6"
"SSR4"	0	0.338846807808185	0.825	0.656	0	"luminal2"	"SSR4"
"CLIC1"	0	0.338559528579759	0.904	0.852	0	"luminal2"	"CLIC1"
"ZFAND6"	0	0.338338663585838	0.638	0.437	0	"luminal2"	"ZFAND6"
"RAB5C"	0	0.336201342506492	0.715	0.504	0	"luminal2"	"RAB5C"
"SHROOM3"	0	0.335616499910779	0.361	0.124	0	"luminal2"	"SHROOM3"
"RND1"	0	0.334464481223806	0.167	0.032	0	"luminal2"	"RND1"
"ESR1"	0	0.334334466805318	0.172	0.013	0	"luminal2"	"ESR1"
"PON2"	0	0.331603169398524	0.398	0.163	0	"luminal2"	"PON2"
"INHBB"	0	0.331534229357423	0.237	0.046	0	"luminal2"	"INHBB"
"VAV3"	0	0.330468421184225	0.295	0.076	0	"luminal2"	"VAV3"
"SQLE"	0	0.330039624357188	0.326	0.156	0	"luminal2"	"SQLE"
"WEE1"	0	0.329613784528671	0.411	0.195	0	"luminal2"	"WEE1"
"LMCD1"	0	0.328895223191933	0.189	0.03	0	"luminal2"	"LMCD1"
"NME3"	0	0.32844754502459	0.432	0.22	0	"luminal2"	"NME3"
"ATP5IF1"	0	0.326888058667553	0.626	0.457	0	"luminal2"	"ATP5IF1"
"GJC3"	0	0.325439121904847	0.324	0.114	0	"luminal2"	"GJC3"
"ARPC1A"	0	0.325118325636777	0.577	0.385	0	"luminal2"	"ARPC1A"
"CDC42"	0	0.324902929542246	0.832	0.665	0	"luminal2"	"CDC42"
"COPS9"	0	0.323220230203069	0.719	0.591	0	"luminal2"	"COPS9"
"ETFB"	0	0.323097015355716	0.42	0.206	0	"luminal2"	"ETFB"
"UQCRB"	0	0.321677773480179	0.906	0.757	0	"luminal2"	"UQCRB"
"SRP9"	0	0.32161545745571	0.779	0.609	0	"luminal2"	"SRP9"
"SRD5A3"	0	0.321583544125692	0.314	0.114	0	"luminal2"	"SRD5A3"
"ALDH3B2"	0	0.321176259080059	0.155	0.012	0	"luminal2"	"ALDH3B2"
"FAM177A1"	0	0.321135660620653	0.607	0.39	0	"luminal2"	"FAM177A1"
"LAMP1"	0	0.32088321797747	0.468	0.3	0	"luminal2"	"LAMP1"
"AP2B1"	0	0.320063650609945	0.46	0.241	0	"luminal2"	"AP2B1"
"SRARP"	0	0.319458549185998	0.139	0.002	0	"luminal2"	"SRARP"
"DYNC1I2"	0	0.319269770907376	0.602	0.394	0	"luminal2"	"DYNC1I2"
"TMEM136"	0	0.31923908608799	0.248	0.056	0	"luminal2"	"TMEM136"
"PLEKHF2"	0	0.318922612900849	0.322	0.118	0	"luminal2"	"PLEKHF2"
"CNDP2"	0	0.318806629727868	0.436	0.208	0	"luminal2"	"CNDP2"
"ENSA"	0	0.318662617657631	0.711	0.517	0	"luminal2"	"ENSA"
"RBP1"	0	0.318525354664043	0.409	0.235	0	"luminal2"	"RBP1"
"NEK10"	0	0.318210402936129	0.133	0.01	0	"luminal2"	"NEK10"
"RHOV"	0	0.317991590095376	0.342	0.162	0	"luminal2"	"RHOV"
"GTF3C6"	0	0.317610731328936	0.533	0.317	0	"luminal2"	"GTF3C6"
"COX6B1"	0	0.316925502385359	0.899	0.757	0	"luminal2"	"COX6B1"
"TSPAN5"	0	0.315729288097552	0.283	0.052	0	"luminal2"	"TSPAN5"
"ANKRD36C1"	0	0.315346863270601	0.399	0.253	0	"luminal2"	"ANKRD36C"
"ATP5PO"	0	0.315278432371478	0.795	0.617	0	"luminal2"	"ATP5PO"
"NECTIN4"	0	0.313762530657441	0.363	0.135	0	"luminal2"	"NECTIN4"
"CYBA1"	0	0.313154403589353	0.537	0.34	0	"luminal2"	"CYBA"
"FARP1"	0	0.312815687446726	0.322	0.113	0	"luminal2"	"FARP1"
"IL13RA1"	0	0.311905557373155	0.362	0.138	0	"luminal2"	"IL13RA1"
"DECR1"	0	0.311899960021822	0.368	0.155	0	"luminal2"	"DECR1"
"CHMP5"	0	0.311490788423547	0.649	0.435	0	"luminal2"	"CHMP5"
"SH3BP4"	0	0.311297740071671	0.258	0.087	0	"luminal2"	"SH3BP4"
"ARL6IP51"	0	0.311084638295918	0.533	0.315	0	"luminal2"	"ARL6IP5"
"CCDC57"	0	0.311081660450658	0.264	0.092	0	"luminal2"	"CCDC57"
"SYTL4"	0	0.310598144869244	0.206	0.019	0	"luminal2"	"SYTL4"
"SPCS1"	0	0.310499984201607	0.801	0.64	0	"luminal2"	"SPCS1"
"LGALS31"	0	0.310289316537583	0.874	0.747	0	"luminal2"	"LGALS3"
"TMEM106B"	0	0.310130094169672	0.379	0.183	0	"luminal2"	"TMEM106B"
"NDUFA5"	0	0.308984073754279	0.624	0.428	0	"luminal2"	"NDUFA5"
"ASPH"	0	0.308297684968601	0.554	0.361	0	"luminal2"	"ASPH"
"IER5"	0	0.307520363548266	0.3	0.143	0	"luminal2"	"IER5"
"PSAP"	0	0.307481836895152	0.768	0.609	0	"luminal2"	"PSAP"
"ARPC3"	0	0.306912837654307	0.842	0.686	0	"luminal2"	"ARPC3"
"HES4"	0	0.305933991221142	0.248	0.09	0	"luminal2"	"HES4"
"UQCC2"	0	0.305886214804282	0.503	0.307	0	"luminal2"	"UQCC2"
"GLUL"	0	0.304856202631747	0.67	0.494	0	"luminal2"	"GLUL"
"GALNT6"	0	0.304839907482009	0.237	0.039	0	"luminal2"	"GALNT6"
"FNBP1"	0	0.304574313116815	0.325	0.118	0	"luminal2"	"FNBP1"
"ECHDC2"	0	0.303752760985515	0.408	0.197	0	"luminal2"	"ECHDC2"
"ICA1"	0	0.303640668437306	0.348	0.122	0	"luminal2"	"ICA1"
"CHMP3"	0	0.302449136659444	0.584	0.369	0	"luminal2"	"CHMP3"
"RABEP1"	0	0.302168732894357	0.355	0.16	0	"luminal2"	"RABEP1"
"TIMP1"	0	0.301294519067294	0.646	0.467	0	"luminal2"	"TIMP1"
"NDUFA3"	0	0.301274969537395	0.606	0.434	0	"luminal2"	"NDUFA3"
"DDAH2"	0	0.301001602924478	0.582	0.351	0	"luminal2"	"DDAH2"
"GADD45G"	0	0.30028403867737	0.181	0.073	0	"luminal2"	"GADD45G"
"CFB"	0	0.299839570368366	0.217	0.086	0	"luminal2"	"CFB"
"DNALI1"	0	0.299809840574646	0.266	0.036	0	"luminal2"	"DNALI1"
"MS4A7"	0	0.299093066977296	0.109	0.004	0	"luminal2"	"MS4A7"
"ZKSCAN1"	0	0.298444282892033	0.4	0.208	0	"luminal2"	"ZKSCAN1"
"IFNGR2"	0	0.298262522577407	0.444	0.244	0	"luminal2"	"IFNGR2"
"SUSD3"	0	0.298069731852277	0.176	0.003	0	"luminal2"	"SUSD3"
"HIPK2"	0	0.297661904784496	0.359	0.149	0	"luminal2"	"HIPK2"
"SLC38A2"	0	0.297641039658525	0.528	0.351	0	"luminal2"	"SLC38A2"
"ACSL3"	0	0.296766390661342	0.407	0.242	0	"luminal2"	"ACSL3"
"GUSB"	0	0.296590518351388	0.225	0.061	0	"luminal2"	"GUSB"
"TMEM14C"	0	0.296254751038582	0.627	0.434	0	"luminal2"	"TMEM14C"
"AAMDC"	0	0.295992442945934	0.316	0.119	0	"luminal2"	"AAMDC"
"RAB25"	0	0.29584466507198	0.546	0.325	0	"luminal2"	"RAB25"
"PARD6B"	0	0.295555728972989	0.263	0.101	0	"luminal2"	"PARD6B"
"MIDN"	0	0.295199579636988	0.338	0.168	0	"luminal2"	"MIDN"
"MRPS10"	0	0.294963904608824	0.478	0.278	0	"luminal2"	"MRPS10"
"CMBL"	0	0.294873749453412	0.191	0.011	0	"luminal2"	"CMBL"
"RAB11A"	0	0.29462190815624	0.689	0.484	0	"luminal2"	"RAB11A"
"JPT2"	0	0.29459349365106	0.426	0.206	0	"luminal2"	"JPT2"
"AP1M2"	0	0.294393887883113	0.377	0.175	0	"luminal2"	"AP1M2"
"MPHOSPH6"	0	0.293373878251738	0.363	0.227	0	"luminal2"	"MPHOSPH6"
"SERPINB6"	0	0.293214119592734	0.49	0.296	0	"luminal2"	"SERPINB6"
"UFC1"	0	0.291383450306933	0.699	0.515	0	"luminal2"	"UFC1"
"MGST2"	0	0.29102442770321	0.319	0.136	0	"luminal2"	"MGST2"
"ADAM10"	0	0.290534117724379	0.292	0.092	0	"luminal2"	"ADAM10"
"ERP29"	0	0.290310232880273	0.707	0.533	0	"luminal2"	"ERP29"
"HINT2"	0	0.289832876851465	0.39	0.204	0	"luminal2"	"HINT2"
"INPP4B"	0	0.289115421691257	0.229	0.03	0	"luminal2"	"INPP4B"
"CREB3L4"	0	0.288233908102998	0.191	0.047	0	"luminal2"	"CREB3L4"
"CHCHD5"	0	0.287539596123937	0.45	0.254	0	"luminal2"	"CHCHD5"
"DHRS7"	0	0.287147361763182	0.483	0.293	0	"luminal2"	"DHRS7"
"RAB27B"	0	0.286916349861295	0.201	0.028	0	"luminal2"	"RAB27B"
"AK5"	0	0.285972927233695	0.23	0.074	0	"luminal2"	"AK5"
"RBM3"	0	0.28594514117724	0.717	0.558	0	"luminal2"	"RBM3"
"TCEAL3"	0	0.285484900968126	0.443	0.264	0	"luminal2"	"TCEAL3"
"AKAP9"	0	0.285476816740113	0.59	0.437	0	"luminal2"	"AKAP9"
"ACAA1"	0	0.284699568551085	0.342	0.156	0	"luminal2"	"ACAA1"
"SEMA4B"	0	0.283907283148303	0.253	0.053	0	"luminal2"	"SEMA4B"
"THSD4"	0	0.283003791888027	0.259	0.056	0	"luminal2"	"THSD4"
"CCNG2"	0	0.282742854606747	0.405	0.259	0	"luminal2"	"CCNG2"
"ETFA"	0	0.282289708505805	0.511	0.319	0	"luminal2"	"ETFA"
"VPS28"	0	0.281643461770581	0.671	0.491	0	"luminal2"	"VPS28"
"FAM114A1"	0	0.281169925350615	0.377	0.181	0	"luminal2"	"FAM114A1"
"TRAPPC6A"	0	0.280653119249751	0.299	0.12	0	"luminal2"	"TRAPPC6A"
"CHMP2A"	0	0.280384948814278	0.76	0.606	0	"luminal2"	"CHMP2A"
"CX3CL11"	0	0.280381383393309	0.307	0.168	0	"luminal2"	"CX3CL1"
"ATRAID"	0	0.279699820439308	0.538	0.37	0	"luminal2"	"ATRAID"
"AIG1"	0	0.279387121841069	0.371	0.187	0	"luminal2"	"AIG1"
"CYSTM1"	0	0.27929933945772	0.679	0.523	0	"luminal2"	"CYSTM1"
"BIK"	0	0.279190178198142	0.24	0.073	0	"luminal2"	"BIK"
"ITGAV"	0	0.278257484457245	0.322	0.108	0	"luminal2"	"ITGAV"
"H1F0"	0	0.27811070546251	0.642	0.494	0	"luminal2"	"H1F0"
"MMP24OS"	0	0.277327502427582	0.454	0.254	0	"luminal2"	"MMP24OS"
"SNHG9"	0	0.276949614454075	0.243	0.12	0	"luminal2"	"SNHG9"
"ATOX1"	0	0.276677607150899	0.624	0.456	0	"luminal2"	"ATOX1"
"DEGS2"	0	0.276137681987971	0.182	0.024	0	"luminal2"	"DEGS2"
"PLA2G161"	0	0.275590860212335	0.526	0.307	0	"luminal2"	"PLA2G16"
"TMEM256"	0	0.274329256497367	0.477	0.287	0	"luminal2"	"TMEM256"
"FIS1"	0	0.273089389223568	0.663	0.49	0	"luminal2"	"FIS1"
"MACC1"	0	0.272490775410559	0.237	0.064	0	"luminal2"	"MACC1"
"ERGIC3"	0	0.271350469392986	0.657	0.471	0	"luminal2"	"ERGIC3"
"LAMTOR2"	0	0.269724761741887	0.554	0.371	0	"luminal2"	"LAMTOR2"
"SERP1"	0	0.269684930638462	0.879	0.796	0	"luminal2"	"SERP1"
"AKR7A2"	0	0.269277991118529	0.286	0.124	0	"luminal2"	"AKR7A2"
"PIGT"	0	0.268799685919385	0.388	0.197	0	"luminal2"	"PIGT"
"TMEM160"	0	0.268352111743292	0.477	0.281	0	"luminal2"	"TMEM160"
"TMED3"	0	0.26821622505687	0.587	0.413	0	"luminal2"	"TMED3"
"RBCK1"	0	0.268086708250283	0.483	0.313	0	"luminal2"	"RBCK1"
"HMGCS1"	0	0.268061159037586	0.258	0.128	0	"luminal2"	"HMGCS1"
"UQCR10"	0	0.267919496947167	0.809	0.669	0	"luminal2"	"UQCR10"
"TPM3"	0	0.267892096817544	0.631	0.46	0	"luminal2"	"TPM3"
"AHNAK"	0	0.267865190625067	0.575	0.379	0	"luminal2"	"AHNAK"
